"GRUPEDAD";"DEPARTAMENTO";"VALOR";"ANO";"SEXO";"SEXO_ID";"CODDEP";"LINK"
"6.25-29";"Feliciano";600,000039870095;2023;"Varones";1;42;"30042"
"7.30-34";"Feliciano";501,996921744781;2023;"Varones";1;42;"30042"
"8.35-39";"Feliciano";484,03889083318;2023;"Varones";1;42;"30042"
"9.40-44";"Feliciano";532,863954059403;2023;"Varones";1;42;"30042"
"10.45-49";"Feliciano";492,081547954655;2023;"Varones";1;42;"30042"
"11.50-54";"Feliciano";406,296515195222;2023;"Varones";1;42;"30042"
"12.55-59";"Feliciano";316,601595681424;2023;"Varones";1;42;"30042"
"13.60-64";"Feliciano";276,940989357739;2023;"Varones";1;42;"30042"
"14.65-69";"Feliciano";250,671778691949;2023;"Varones";1;42;"30042"
"15.70-74";"Feliciano";179,69718820541;2023;"Varones";1;42;"30042"
"16.75-79";"Feliciano";118,575293507701;2023;"Varones";1;42;"30042"
"17.80 y más";"Feliciano";114,849350718641;2023;"Varones";1;42;"30042"
"18.TOTAL";"Feliciano";8273,9999989946;2024;"Varones";1;42;"30042"
"1.0-4";"Feliciano";714,295259333635;2024;"Varones";1;42;"30042"
"2.5-9";"Feliciano";899,259129513645;2024;"Varones";1;42;"30042"
"3.10-14";"Feliciano";943,208234671157;2024;"Varones";1;42;"30042"
"4.15-19";"Feliciano";779,143480380674;2024;"Varones";1;42;"30042"
"5.20-24";"Feliciano";613,942082891401;2024;"Varones";1;42;"30042"
"6.25-29";"Feliciano";598,942407475677;2024;"Varones";1;42;"30042"
"7.30-34";"Feliciano";512,005911773862;2024;"Varones";1;42;"30042"
"8.35-39";"Feliciano";487,963101346652;2024;"Varones";1;42;"30042"
"9.40-44";"Feliciano";531,216547222682;2024;"Varones";1;42;"30042"
"10.45-49";"Feliciano";501,406383317093;2024;"Varones";1;42;"30042"
"11.50-54";"Feliciano";417,236967853548;2024;"Varones";1;42;"30042"
"12.55-59";"Feliciano";318,683815615968;2024;"Varones";1;42;"30042"
"13.60-64";"Feliciano";280,141541763162;2024;"Varones";1;42;"30042"
"14.65-69";"Feliciano";252,48400156995;2024;"Varones";1;42;"30042"
"15.70-74";"Feliciano";182,741425876232;2024;"Varones";1;42;"30042"
"16.75-79";"Feliciano";121,785305150038;2024;"Varones";1;42;"30042"
"17.80 y más";"Feliciano";119,544403239219;2024;"Varones";1;42;"30042"
"18.TOTAL";"Feliciano";8306,00000386003;2025;"Varones";1;42;"30042"
"1.0-4";"Feliciano";709,483647453364;2025;"Varones";1;42;"30042"
"2.5-9";"Feliciano";895,598009329679;2025;"Varones";1;42;"30042"
"3.10-14";"Feliciano";947,522915642149;2025;"Varones";1;42;"30042"
"4.15-19";"Feliciano";776,686318053327;2025;"Varones";1;42;"30042"
"5.20-24";"Feliciano";606,003825225225;2025;"Varones";1;42;"30042"
"6.25-29";"Feliciano";595,596238856012;2025;"Varones";1;42;"30042"
"7.30-34";"Feliciano";520,476008762177;2025;"Varones";1;42;"30042"
"8.35-39";"Feliciano";493,657252682496;2025;"Varones";1;42;"30042"
"9.40-44";"Feliciano";529,840390596218;2025;"Varones";1;42;"30042"
"10.45-49";"Feliciano";507,897996353089;2025;"Varones";1;42;"30042"
"11.50-54";"Feliciano";429,01697797799;2025;"Varones";1;42;"30042"
"12.55-59";"Feliciano";322,078005640591;2025;"Varones";1;42;"30042"
"13.60-64";"Feliciano";282,638570677975;2025;"Varones";1;42;"30042"
"14.65-69";"Feliciano";254,901171450322;2025;"Varones";1;42;"30042"
"15.70-74";"Feliciano";185,188359169404;2025;"Varones";1;42;"30042"
"16.75-79";"Feliciano";124,926001933624;2025;"Varones";1;42;"30042"
"17.80 y más";"Feliciano";124,488314056391;2025;"Varones";1;42;"30042"
"18.TOTAL";"Gualeguay";25741,0000001998;2010;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2366,76302935123;2010;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2403,03144051761;2010;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2387,33632298174;2010;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2340,54414300506;2010;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";1878,12331462923;2010;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1806,61238508574;2010;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1860,48372089785;2010;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";1773,74158662494;2010;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1549,45397276853;2010;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1464,03419578743;2010;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1338,07543601099;2010;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1156,95921249008;2010;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1034,21308563187;2010;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";887,99882654275;2010;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";612,355524295847;2010;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";454,288212443103;2010;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";426,985591135819;2010;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";26047,0000002149;2011;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2388,30864257845;2011;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2386,21008115929;2011;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2377,06903141098;2011;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2376,56431361918;2011;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";1915,62168440109;2011;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1812,1604506718;2011;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1880,43611765195;2011;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";1831,61880927608;2011;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1578,53152508008;2011;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1475,71117978134;2011;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1353,95981600962;2011;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1168,32068731631;2011;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1056,77127039662;2011;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";913,938640972148;2011;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";630,506720835383;2011;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";464,300684780835;2011;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";436,970344273716;2011;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";26354,0000002283;2012;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2411,84924928783;2012;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2374,19340390137;2012;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2360,50576061796;2012;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2401,36461800678;2012;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";1961,06096536262;2012;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1822,41821623875;2012;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1890,75449350755;2012;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";1888,45280498737;2012;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1616,48541008379;2012;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1484,95113007927;2012;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1372,75461691866;2012;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1177,62545972186;2012;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1078,51800029666;2012;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";939,543735908412;2012;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";650,274896473964;2012;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";474,940525878729;2012;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";448,306712956733;2012;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";26661,0000002449;2013;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2435,55657080231;2013;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2367,69073045774;2013;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2340,02902213713;2013;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2415,97524033324;2013;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2009,84359219202;2013;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1837,98144882103;2013;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1894,45608902798;2013;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";1940,85914378191;2013;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1661,65905442008;2013;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1494,94535599629;2013;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1392,61738703854;2013;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1186,21517418927;2013;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1099,14880805808;2013;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";964,694230646469;2013;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";671,456757054174;2013;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";486,970351111894;2013;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";460,901044176793;2013;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";26968,0000002633;2014;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2459,07243644675;2014;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2365,75460428254;2014;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2318,53026779757;2014;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2421,32868080464;2014;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2057,12371481485;2014;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1860,15600638535;2014;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1895,91705113892;2014;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";1985,53345623367;2014;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1712,6662874656;2014;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1508,75921054332;2014;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1411,27575147262;2014;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1195,93700662364;2014;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1117,65711739557;2014;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";989,644866881076;2014;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";693,50718246473;2014;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";500,43647359296;2014;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";474,699885919486;2014;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";27275,0000002842;2015;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2481,10467233488;2015;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2368,19230775372;2015;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2298,81834866298;2015;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2418,35931670623;2015;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2098,76818980685;2015;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1889,88947541153;2015;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1898,52892129407;2015;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";2019,49417628901;2015;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1768,01885416967;2015;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1529,31125589132;2015;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1427,06812534834;2015;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1208,40968745183;2015;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1133,33113265491;2015;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";1014,27462357832;2015;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";716,047407188514;2015;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";515,82643726216;2015;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";489,557068479844;2015;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";27581,0000003073;2016;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2485,72966498175;2016;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2389,64799852801;2016;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2282,67390481071;2016;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2407,89299311875;2016;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2131,35826273008;2016;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1928,7006192925;2016;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1904,61801432506;2016;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";2041,20426242979;2016;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1825,30684989056;2016;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1558,36717672554;2016;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1439,17024043697;2016;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1223,97575621925;2016;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1146,34789262564;2016;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";1038,69749739409;2016;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";738,664576005795;2016;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";533,22789131366;2016;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";505,416399479133;2016;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";27886,0000003325;2017;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2489,26647432377;2017;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2412,93839721088;2017;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2271,29070874933;2017;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2391,02666946057;2017;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2154,197220357;2017;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";1975,13847565736;2017;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1915,4687725651;2017;"Varones";1;49;"30049"
"8.35-39";"Gualeguay";2052,23514875459;2017;"Varones";1;49;"30049"
"9.40-44";"Gualeguay";1881,76464261805;2017;"Varones";1;49;"30049"
"10.45-49";"Gualeguay";1595,99417872422;2017;"Varones";1;49;"30049"
"11.50-54";"Gualeguay";1448,96408248703;2017;"Varones";1;49;"30049"
"12.55-59";"Gualeguay";1242,27876526635;2017;"Varones";1;49;"30049"
"13.60-64";"Gualeguay";1157,34710649592;2017;"Varones";1;49;"30049"
"14.65-69";"Gualeguay";1062,16317686211;2017;"Varones";1;49;"30049"
"15.70-74";"Gualeguay";761,403465458265;2017;"Varones";1;49;"30049"
"16.75-79";"Gualeguay";551,98359861098;2017;"Varones";1;49;"30049"
"17.80 y más";"Gualeguay";522,539116731018;2017;"Varones";1;49;"30049"
"18.TOTAL";"Gualeguay";28189,0000003601;2018;"Varones";1;49;"30049"
"1.0-4";"Gualeguay";2491,82955677535;2018;"Varones";1;49;"30049"
"2.5-9";"Gualeguay";2436,42015372509;2018;"Varones";1;49;"30049"
"3.10-14";"Gualeguay";2265,03755223756;2018;"Varones";1;49;"30049"
"4.15-19";"Gualeguay";2370,12096852575;2018;"Varones";1;49;"30049"
"5.20-24";"Gualeguay";2167,47789827195;2018;"Varones";1;49;"30049"
"6.25-29";"Gualeguay";2025,36444025706;2018;"Varones";1;49;"30049"
"7.30-34";"Gualeguay";1931,99064698759;2018;"Varones";1;49;"30049"
