"anio";"codigo";"localidad";"EDAD_EPIDEMIO";"sexo";"poblacion"
2025;"10";"10-CATAMARCA";"5.20-24";"Varones";17914
2025;"10";"10-CATAMARCA";"6.25-29";"Ambos sexos";35361
2025;"10";"10-CATAMARCA";"6.25-29";"Mujeres";17199
2025;"10";"10-CATAMARCA";"6.25-29";"Varones";18162
2025;"10";"10-CATAMARCA";"7.30-34";"Ambos sexos";33243
2025;"10";"10-CATAMARCA";"7.30-34";"Mujeres";16257
2025;"10";"10-CATAMARCA";"7.30-34";"Varones";16986
2025;"10";"10-CATAMARCA";"8.35-39";"Ambos sexos";28158
2025;"10";"10-CATAMARCA";"8.35-39";"Mujeres";13969
2025;"10";"10-CATAMARCA";"8.35-39";"Varones";14189
2025;"10";"10-CATAMARCA";"9.40-44";"Ambos sexos";27676
2025;"10";"10-CATAMARCA";"9.40-44";"Mujeres";13897
2025;"10";"10-CATAMARCA";"9.40-44";"Varones";13779
2025;"14";"14-CÓRDOBA";"1.0-4";"Ambos sexos";293764
2025;"14";"14-CÓRDOBA";"1.0-4";"Mujeres";142531
2025;"14";"14-CÓRDOBA";"1.0-4";"Varones";151233
2025;"14";"14-CÓRDOBA";"10.45-49";"Ambos sexos";255202
2025;"14";"14-CÓRDOBA";"10.45-49";"Mujeres";129071
2025;"14";"14-CÓRDOBA";"10.45-49";"Varones";126131
2025;"14";"14-CÓRDOBA";"11.50-54";"Ambos sexos";217217
2025;"14";"14-CÓRDOBA";"11.50-54";"Mujeres";111024
2025;"14";"14-CÓRDOBA";"11.50-54";"Varones";106193
2025;"14";"14-CÓRDOBA";"12.55-59";"Ambos sexos";185845
2025;"14";"14-CÓRDOBA";"12.55-59";"Mujeres";96533
2025;"14";"14-CÓRDOBA";"12.55-59";"Varones";89312
2025;"14";"14-CÓRDOBA";"13.60-64";"Ambos sexos";173059
2025;"14";"14-CÓRDOBA";"13.60-64";"Mujeres";91305
2025;"14";"14-CÓRDOBA";"13.60-64";"Varones";81754
2025;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Ambos sexos";518124
2025;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Mujeres";304813
2025;"14";"14-CÓRDOBA";"14.De 65 anios y mas";"Varones";213311
2025;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Ambos sexos";3945677
2025;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Mujeres";2011595
2025;"14";"14-CÓRDOBA";"15.TODAS LAS EDADES";"Varones";1934082
2025;"14";"14-CÓRDOBA";"2.5-9";"Ambos sexos";297105
2025;"14";"14-CÓRDOBA";"2.5-9";"Mujeres";144212
2025;"14";"14-CÓRDOBA";"2.5-9";"Varones";152893
2025;"14";"14-CÓRDOBA";"3.10-14";"Ambos sexos";297770
2025;"14";"14-CÓRDOBA";"3.10-14";"Mujeres";144642
2025;"14";"14-CÓRDOBA";"3.10-14";"Varones";153128
2025;"14";"14-CÓRDOBA";"4.15-19";"Ambos sexos";277283
2025;"14";"14-CÓRDOBA";"4.15-19";"Mujeres";135085
2025;"14";"14-CÓRDOBA";"4.15-19";"Varones";142198
2025;"14";"14-CÓRDOBA";"5.20-24";"Ambos sexos";286314
2025;"14";"14-CÓRDOBA";"5.20-24";"Mujeres";141411
2025;"14";"14-CÓRDOBA";"5.20-24";"Varones";144903
2025;"14";"14-CÓRDOBA";"6.25-29";"Ambos sexos";299703
2025;"14";"14-CÓRDOBA";"6.25-29";"Mujeres";148788
2025;"14";"14-CÓRDOBA";"6.25-29";"Varones";150915
2025;"14";"14-CÓRDOBA";"7.30-34";"Ambos sexos";300406
2025;"14";"14-CÓRDOBA";"7.30-34";"Mujeres";149170
2025;"14";"14-CÓRDOBA";"7.30-34";"Varones";151236
2025;"14";"14-CÓRDOBA";"8.35-39";"Ambos sexos";280853
2025;"14";"14-CÓRDOBA";"8.35-39";"Mujeres";140646
2025;"14";"14-CÓRDOBA";"8.35-39";"Varones";140207
2025;"14";"14-CÓRDOBA";"9.40-44";"Ambos sexos";263032
2025;"14";"14-CÓRDOBA";"9.40-44";"Mujeres";132364
2025;"14";"14-CÓRDOBA";"9.40-44";"Varones";130668
2025;"18";"18-CORRIENTES";"1.0-4";"Ambos sexos";97827
2025;"18";"18-CORRIENTES";"1.0-4";"Mujeres";47451
2025;"18";"18-CORRIENTES";"1.0-4";"Varones";50376
2025;"18";"18-CORRIENTES";"10.45-49";"Ambos sexos";66489
2025;"18";"18-CORRIENTES";"10.45-49";"Mujeres";34507
2025;"18";"18-CORRIENTES";"10.45-49";"Varones";31982
2025;"18";"18-CORRIENTES";"11.50-54";"Ambos sexos";57654
2025;"18";"18-CORRIENTES";"11.50-54";"Mujeres";30065
2025;"18";"18-CORRIENTES";"11.50-54";"Varones";27589
2025;"18";"18-CORRIENTES";"12.55-59";"Ambos sexos";51120
2025;"18";"18-CORRIENTES";"12.55-59";"Mujeres";26624
2025;"18";"18-CORRIENTES";"12.55-59";"Varones";24496
2025;"18";"18-CORRIENTES";"13.60-64";"Ambos sexos";47799
2025;"18";"18-CORRIENTES";"13.60-64";"Mujeres";25071
2025;"18";"18-CORRIENTES";"13.60-64";"Varones";22728
2025;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Ambos sexos";128433
2025;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Mujeres";72067
2025;"18";"18-CORRIENTES";"14.De 65 anios y mas";"Varones";56366
2025;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Ambos sexos";1165860
2025;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Mujeres";590334
2025;"18";"18-CORRIENTES";"15.TODAS LAS EDADES";"Varones";575526
2025;"18";"18-CORRIENTES";"2.5-9";"Ambos sexos";99727
2025;"18";"18-CORRIENTES";"2.5-9";"Mujeres";48331
2025;"18";"18-CORRIENTES";"2.5-9";"Varones";51396
2025;"18";"18-CORRIENTES";"3.10-14";"Ambos sexos";98817
2025;"18";"18-CORRIENTES";"3.10-14";"Mujeres";47827
2025;"18";"18-CORRIENTES";"3.10-14";"Varones";50990
2025;"18";"18-CORRIENTES";"4.15-19";"Ambos sexos";91342
2025;"18";"18-CORRIENTES";"4.15-19";"Mujeres";44197
2025;"18";"18-CORRIENTES";"4.15-19";"Varones";47145
2025;"18";"18-CORRIENTES";"5.20-24";"Ambos sexos";89021
2025;"18";"18-CORRIENTES";"5.20-24";"Mujeres";43680
2025;"18";"18-CORRIENTES";"5.20-24";"Varones";45341
2025;"18";"18-CORRIENTES";"6.25-29";"Ambos sexos";97623
2025;"18";"18-CORRIENTES";"6.25-29";"Mujeres";48285
2025;"18";"18-CORRIENTES";"6.25-29";"Varones";49338
2025;"18";"18-CORRIENTES";"7.30-34";"Ambos sexos";93644
2025;"18";"18-CORRIENTES";"7.30-34";"Mujeres";46920
2025;"18";"18-CORRIENTES";"7.30-34";"Varones";46724
2025;"18";"18-CORRIENTES";"8.35-39";"Ambos sexos";77399
2025;"18";"18-CORRIENTES";"8.35-39";"Mujeres";39761
2025;"18";"18-CORRIENTES";"8.35-39";"Varones";37638
2025;"18";"18-CORRIENTES";"9.40-44";"Ambos sexos";68965
2025;"18";"18-CORRIENTES";"9.40-44";"Mujeres";35548
2025;"18";"18-CORRIENTES";"9.40-44";"Varones";33417
2025;"22";"22-CHACO";"1.0-4";"Ambos sexos";109065
2025;"22";"22-CHACO";"1.0-4";"Mujeres";53473
2025;"22";"22-CHACO";"1.0-4";"Varones";55592
2025;"22";"22-CHACO";"10.45-49";"Ambos sexos";72976
2025;"22";"22-CHACO";"10.45-49";"Mujeres";37720
2025;"22";"22-CHACO";"10.45-49";"Varones";35256
2025;"22";"22-CHACO";"11.50-54";"Ambos sexos";60563
2025;"22";"22-CHACO";"11.50-54";"Mujeres";31411
2025;"22";"22-CHACO";"11.50-54";"Varones";29152
2025;"22";"22-CHACO";"12.55-59";"Ambos sexos";52173
2025;"22";"22-CHACO";"12.55-59";"Mujeres";27171
2025;"22";"22-CHACO";"12.55-59";"Varones";25002
2025;"22";"22-CHACO";"13.60-64";"Ambos sexos";47852
2025;"22";"22-CHACO";"13.60-64";"Mujeres";25091
2025;"22";"22-CHACO";"13.60-64";"Varones";22761
2025;"22";"22-CHACO";"14.De 65 anios y mas";"Ambos sexos";120550
2025;"22";"22-CHACO";"14.De 65 anios y mas";"Mujeres";68119
2025;"22";"22-CHACO";"14.De 65 anios y mas";"Varones";52431
2025;"22";"22-CHACO";"15.TODAS LAS EDADES";"Ambos sexos";1260737
2025;"22";"22-CHACO";"15.TODAS LAS EDADES";"Mujeres";639209
2025;"22";"22-CHACO";"15.TODAS LAS EDADES";"Varones";621528
2025;"22";"22-CHACO";"2.5-9";"Ambos sexos";111356
2025;"22";"22-CHACO";"2.5-9";"Mujeres";54559
2025;"22";"22-CHACO";"2.5-9";"Varones";56797
2025;"22";"22-CHACO";"3.10-14";"Ambos sexos";110653
2025;"22";"22-CHACO";"3.10-14";"Mujeres";54220
2025;"22";"22-CHACO";"3.10-14";"Varones";56433
2025;"22";"22-CHACO";"4.15-19";"Ambos sexos";102894
2025;"22";"22-CHACO";"4.15-19";"Mujeres";49916
2025;"22";"22-CHACO";"4.15-19";"Varones";52978
2025;"22";"22-CHACO";"5.20-24";"Ambos sexos";101179
2025;"22";"22-CHACO";"5.20-24";"Mujeres";49630
2025;"22";"22-CHACO";"5.20-24";"Varones";51549
2025;"22";"22-CHACO";"6.25-29";"Ambos sexos";107825
2025;"22";"22-CHACO";"6.25-29";"Mujeres";53314
2025;"22";"22-CHACO";"6.25-29";"Varones";54511
2025;"22";"22-CHACO";"7.30-34";"Ambos sexos";102436
2025;"22";"22-CHACO";"7.30-34";"Mujeres";51380
2025;"22";"22-CHACO";"7.30-34";"Varones";51056
2025;"22";"22-CHACO";"8.35-39";"Ambos sexos";83976
2025;"22";"22-CHACO";"8.35-39";"Mujeres";43143
2025;"22";"22-CHACO";"8.35-39";"Varones";40833
2025;"22";"22-CHACO";"9.40-44";"Ambos sexos";77239
2025;"22";"22-CHACO";"9.40-44";"Mujeres";40062
2025;"22";"22-CHACO";"9.40-44";"Varones";37177
2025;"26";"26-CHUBUT";"1.0-4";"Ambos sexos";51208
2025;"26";"26-CHUBUT";"1.0-4";"Mujeres";25106
2025;"26";"26-CHUBUT";"1.0-4";"Varones";26102
2025;"26";"26-CHUBUT";"10.45-49";"Ambos sexos";47195
2025;"26";"26-CHUBUT";"10.45-49";"Mujeres";23180
2025;"26";"26-CHUBUT";"10.45-49";"Varones";24015
2025;"26";"26-CHUBUT";"11.50-54";"Ambos sexos";37776
2025;"26";"26-CHUBUT";"11.50-54";"Mujeres";18897
2025;"26";"26-CHUBUT";"11.50-54";"Varones";18879
2025;"26";"26-CHUBUT";"12.55-59";"Ambos sexos";30405
2025;"26";"26-CHUBUT";"12.55-59";"Mujeres";15468
2025;"26";"26-CHUBUT";"12.55-59";"Varones";14937
2025;"26";"26-CHUBUT";"13.60-64";"Ambos sexos";26954
2025;"26";"26-CHUBUT";"13.60-64";"Mujeres";13855
2025;"26";"26-CHUBUT";"13.60-64";"Varones";13099
2025;"26";"26-CHUBUT";"14.De 65 anios y mas";"Ambos sexos";68617
2025;"26";"26-CHUBUT";"14.De 65 anios y mas";"Mujeres";38732
2025;"26";"26-CHUBUT";"14.De 65 anios y mas";"Varones";29885
2025;"26";"26-CHUBUT";"15.TODAS LAS EDADES";"Ambos sexos";669155
2025;"26";"26-CHUBUT";"15.TODAS LAS EDADES";"Mujeres";333467
2025;"26";"26-CHUBUT";"15.TODAS LAS EDADES";"Varones";335688
2025;"26";"26-CHUBUT";"2.5-9";"Ambos sexos";52981
2025;"26";"26-CHUBUT";"2.5-9";"Mujeres";25861
2025;"26";"26-CHUBUT";"2.5-9";"Varones";27120
2025;"26";"26-CHUBUT";"3.10-14";"Ambos sexos";54581
2025;"26";"26-CHUBUT";"3.10-14";"Mujeres";26553
2025;"26";"26-CHUBUT";"3.10-14";"Varones";28028
2025;"26";"26-CHUBUT";"4.15-19";"Ambos sexos";51337
2025;"26";"26-CHUBUT";"4.15-19";"Mujeres";24670
2025;"26";"26-CHUBUT";"4.15-19";"Varones";26667
2025;"26";"26-CHUBUT";"5.20-24";"Ambos sexos";49018
2025;"26";"26-CHUBUT";"5.20-24";"Mujeres";23650
2025;"26";"26-CHUBUT";"5.20-24";"Varones";25368
2025;"26";"26-CHUBUT";"6.25-29";"Ambos sexos";48816
2025;"26";"26-CHUBUT";"6.25-29";"Mujeres";23836
2025;"26";"26-CHUBUT";"6.25-29";"Varones";24980
2025;"26";"26-CHUBUT";"7.30-34";"Ambos sexos";50145
2025;"26";"26-CHUBUT";"7.30-34";"Mujeres";24676
2025;"26";"26-CHUBUT";"7.30-34";"Varones";25469
2025;"26";"26-CHUBUT";"8.35-39";"Ambos sexos";49974
2025;"26";"26-CHUBUT";"8.35-39";"Mujeres";24541
2025;"26";"26-CHUBUT";"8.35-39";"Varones";25433
2025;"26";"26-CHUBUT";"9.40-44";"Ambos sexos";50148
2025;"26";"26-CHUBUT";"9.40-44";"Mujeres";24442
2025;"26";"26-CHUBUT";"9.40-44";"Varones";25706
2025;"30";"30-ENTRE RÍOS";"1.0-4";"Ambos sexos";109883
2025;"30";"30-ENTRE RÍOS";"1.0-4";"Mujeres";53310
2025;"30";"30-ENTRE RÍOS";"1.0-4";"Varones";56573
2025;"30";"30-ENTRE RÍOS";"10.45-49";"Ambos sexos";91979
2025;"30";"30-ENTRE RÍOS";"10.45-49";"Mujeres";46708
2025;"30";"30-ENTRE RÍOS";"10.45-49";"Varones";45271
2025;"30";"30-ENTRE RÍOS";"11.50-54";"Ambos sexos";79735
2025;"30";"30-ENTRE RÍOS";"11.50-54";"Mujeres";40558
2025;"30";"30-ENTRE RÍOS";"11.50-54";"Varones";39177
2025;"30";"30-ENTRE RÍOS";"12.55-59";"Ambos sexos";68263
2025;"30";"30-ENTRE RÍOS";"12.55-59";"Mujeres";35105
2025;"30";"30-ENTRE RÍOS";"12.55-59";"Varones";33158
2025;"30";"30-ENTRE RÍOS";"13.60-64";"Ambos sexos";62988
2025;"30";"30-ENTRE RÍOS";"13.60-64";"Mujeres";33254
2025;"30";"30-ENTRE RÍOS";"13.60-64";"Varones";29734
2025;"30";"30-ENTRE RÍOS";"14.De 65 anios y mas";"Ambos sexos";184123
2025;"30";"30-ENTRE RÍOS";"14.De 65 anios y mas";"Mujeres";107772
2025;"30";"30-ENTRE RÍOS";"14.De 65 anios y mas";"Varones";76351
2025;"30";"30-ENTRE RÍOS";"15.TODAS LAS EDADES";"Ambos sexos";1447019
2025;"30";"30-ENTRE RÍOS";"15.TODAS LAS EDADES";"Mujeres";735375
2025;"30";"30-ENTRE RÍOS";"15.TODAS LAS EDADES";"Varones";711644
2025;"30";"30-ENTRE RÍOS";"2.5-9";"Ambos sexos";112124
2025;"30";"30-ENTRE RÍOS";"2.5-9";"Mujeres";54426
2025;"30";"30-ENTRE RÍOS";"2.5-9";"Varones";57698
2025;"30";"30-ENTRE RÍOS";"3.10-14";"Ambos sexos";112958
2025;"30";"30-ENTRE RÍOS";"3.10-14";"Mujeres";54903
2025;"30";"30-ENTRE RÍOS";"3.10-14";"Varones";58055
2025;"30";"30-ENTRE RÍOS";"4.15-19";"Ambos sexos";107764
2025;"30";"30-ENTRE RÍOS";"4.15-19";"Mujeres";52293
2025;"30";"30-ENTRE RÍOS";"4.15-19";"Varones";55471
2025;"30";"30-ENTRE RÍOS";"5.20-24";"Ambos sexos";107716
2025;"30";"30-ENTRE RÍOS";"5.20-24";"Mujeres";52605
2025;"30";"30-ENTRE RÍOS";"5.20-24";"Varones";55111
2025;"30";"30-ENTRE RÍOS";"6.25-29";"Ambos sexos";110580
2025;"30";"30-ENTRE RÍOS";"6.25-29";"Mujeres";54488
2025;"30";"30-ENTRE RÍOS";"6.25-29";"Varones";56092
2025;"30";"30-ENTRE RÍOS";"7.30-34";"Ambos sexos";107347
2025;"30";"30-ENTRE RÍOS";"7.30-34";"Mujeres";53304
2025;"30";"30-ENTRE RÍOS";"7.30-34";"Varones";54043
2025;"30";"30-ENTRE RÍOS";"8.35-39";"Ambos sexos";97509
2025;"30";"30-ENTRE RÍOS";"8.35-39";"Mujeres";49039
2025;"30";"30-ENTRE RÍOS";"8.35-39";"Varones";48470
2025;"30";"30-ENTRE RÍOS";"9.40-44";"Ambos sexos";94050
2025;"30";"30-ENTRE RÍOS";"9.40-44";"Mujeres";47610
2025;"30";"30-ENTRE RÍOS";"9.40-44";"Varones";46440
2025;"34";"34-FORMOSA";"1.0-4";"Ambos sexos";54740
2025;"34";"34-FORMOSA";"1.0-4";"Mujeres";26565
2025;"34";"34-FORMOSA";"1.0-4";"Varones";28175
2025;"34";"34-FORMOSA";"10.45-49";"Ambos sexos";34981
2025;"34";"34-FORMOSA";"10.45-49";"Mujeres";18150
2025;"34";"34-FORMOSA";"10.45-49";"Varones";16831
2025;"34";"34-FORMOSA";"11.50-54";"Ambos sexos";30756
2025;"34";"34-FORMOSA";"11.50-54";"Mujeres";15900
2025;"34";"34-FORMOSA";"11.50-54";"Varones";14856
2025;"34";"34-FORMOSA";"12.55-59";"Ambos sexos";27690
2025;"34";"34-FORMOSA";"12.55-59";"Mujeres";14256
2025;"34";"34-FORMOSA";"12.55-59";"Varones";13434
2025;"34";"34-FORMOSA";"13.60-64";"Ambos sexos";25158
2025;"34";"34-FORMOSA";"13.60-64";"Mujeres";12874
2025;"34";"34-FORMOSA";"13.60-64";"Varones";12284
2025;"34";"34-FORMOSA";"14.De 65 anios y mas";"Ambos sexos";65620
2025;"34";"34-FORMOSA";"14.De 65 anios y mas";"Mujeres";35966
2025;"34";"34-FORMOSA";"14.De 65 anios y mas";"Varones";29654
2025;"34";"34-FORMOSA";"15.TODAS LAS EDADES";"Ambos sexos";627790
2025;"34";"34-FORMOSA";"15.TODAS LAS EDADES";"Mujeres";315611
2025;"34";"34-FORMOSA";"15.TODAS LAS EDADES";"Varones";312179
2025;"34";"34-FORMOSA";"2.5-9";"Ambos sexos";55651
2025;"34";"34-FORMOSA";"2.5-9";"Mujeres";27036
2025;"34";"34-FORMOSA";"2.5-9";"Varones";28615
2025;"34";"34-FORMOSA";"3.10-14";"Ambos sexos";55159
2025;"34";"34-FORMOSA";"3.10-14";"Mujeres";26854
2025;"34";"34-FORMOSA";"3.10-14";"Varones";28305
2025;"34";"34-FORMOSA";"4.15-19";"Ambos sexos";51741
2025;"34";"34-FORMOSA";"4.15-19";"Mujeres";25002
2025;"34";"34-FORMOSA";"4.15-19";"Varones";26739
2025;"34";"34-FORMOSA";"5.20-24";"Ambos sexos";51395
2025;"34";"34-FORMOSA";"5.20-24";"Mujeres";24837
2025;"34";"34-FORMOSA";"5.20-24";"Varones";26558
2025;"34";"34-FORMOSA";"6.25-29";"Ambos sexos";53115
2025;"34";"34-FORMOSA";"6.25-29";"Mujeres";25849
2025;"34";"34-FORMOSA";"6.25-29";"Varones";27266
2025;"34";"34-FORMOSA";"7.30-34";"Ambos sexos";49413
2025;"34";"34-FORMOSA";"7.30-34";"Mujeres";24593
2025;"34";"34-FORMOSA";"7.30-34";"Varones";24820
2025;"34";"34-FORMOSA";"8.35-39";"Ambos sexos";37547
2025;"34";"34-FORMOSA";"8.35-39";"Mujeres";19474
2025;"34";"34-FORMOSA";"8.35-39";"Varones";18073
2025;"34";"34-FORMOSA";"9.40-44";"Ambos sexos";34824
2025;"34";"34-FORMOSA";"9.40-44";"Mujeres";18255
2025;"34";"34-FORMOSA";"9.40-44";"Varones";16569
2025;"38";"38-JUJUY";"1.0-4";"Ambos sexos";66050
2025;"38";"38-JUJUY";"1.0-4";"Mujeres";32035
2025;"38";"38-JUJUY";"1.0-4";"Varones";34015
2025;"38";"38-JUJUY";"10.45-49";"Ambos sexos";53002
2025;"38";"38-JUJUY";"10.45-49";"Mujeres";27023
2025;"38";"38-JUJUY";"10.45-49";"Varones";25979
2025;"38";"38-JUJUY";"11.50-54";"Ambos sexos";44231
2025;"38";"38-JUJUY";"11.50-54";"Mujeres";22856
2025;"38";"38-JUJUY";"11.50-54";"Varones";21375
2025;"38";"38-JUJUY";"12.55-59";"Ambos sexos";35223
2025;"38";"38-JUJUY";"12.55-59";"Mujeres";18545
2025;"38";"38-JUJUY";"12.55-59";"Varones";16678
2025;"38";"38-JUJUY";"13.60-64";"Ambos sexos";30415
2025;"38";"38-JUJUY";"13.60-64";"Mujeres";16277
2025;"38";"38-JUJUY";"13.60-64";"Varones";14138
2025;"38";"38-JUJUY";"14.De 65 anios y mas";"Ambos sexos";82374
2025;"38";"38-JUJUY";"14.De 65 anios y mas";"Mujeres";46812
2025;"38";"38-JUJUY";"14.De 65 anios y mas";"Varones";35562
2025;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Ambos sexos";811328
2025;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Mujeres";410041
2025;"38";"38-JUJUY";"15.TODAS LAS EDADES";"Varones";401287
2025;"38";"38-JUJUY";"2.5-9";"Ambos sexos";67313
2025;"38";"38-JUJUY";"2.5-9";"Mujeres";32625
2025;"38";"38-JUJUY";"2.5-9";"Varones";34688
2025;"38";"38-JUJUY";"3.10-14";"Ambos sexos";67444
2025;"38";"38-JUJUY";"3.10-14";"Mujeres";32650
2025;"38";"38-JUJUY";"3.10-14";"Varones";34794
2025;"38";"38-JUJUY";"4.15-19";"Ambos sexos";64945
2025;"38";"38-JUJUY";"4.15-19";"Mujeres";31376
2025;"38";"38-JUJUY";"4.15-19";"Varones";33569
2025;"38";"38-JUJUY";"5.20-24";"Ambos sexos";65598
2025;"38";"38-JUJUY";"5.20-24";"Mujeres";31932
2025;"38";"38-JUJUY";"5.20-24";"Varones";33666
2025;"38";"38-JUJUY";"6.25-29";"Ambos sexos";64999
2025;"38";"38-JUJUY";"6.25-29";"Mujeres";32025
2025;"38";"38-JUJUY";"6.25-29";"Varones";32974
2025;"38";"38-JUJUY";"7.30-34";"Ambos sexos";63202
2025;"38";"38-JUJUY";"7.30-34";"Mujeres";31645
2025;"38";"38-JUJUY";"7.30-34";"Varones";31557
2025;"38";"38-JUJUY";"8.35-39";"Ambos sexos";53436
2025;"38";"38-JUJUY";"8.35-39";"Mujeres";27165
2025;"38";"38-JUJUY";"8.35-39";"Varones";26271
2025;"38";"38-JUJUY";"9.40-44";"Ambos sexos";53096
2025;"38";"38-JUJUY";"9.40-44";"Mujeres";27075
2025;"38";"38-JUJUY";"9.40-44";"Varones";26021
2025;"42";"42-LA PAMPA";"1.0-4";"Ambos sexos";27047
2025;"42";"42-LA PAMPA";"1.0-4";"Mujeres";13123
2025;"42";"42-LA PAMPA";"1.0-4";"Varones";13924
2025;"42";"42-LA PAMPA";"10.45-49";"Ambos sexos";24086
2025;"42";"42-LA PAMPA";"10.45-49";"Mujeres";12118
2025;"42";"42-LA PAMPA";"10.45-49";"Varones";11968
2025;"42";"42-LA PAMPA";"11.50-54";"Ambos sexos";21231
2025;"42";"42-LA PAMPA";"11.50-54";"Mujeres";10791
2025;"42";"42-LA PAMPA";"11.50-54";"Varones";10440
2025;"42";"42-LA PAMPA";"12.55-59";"Ambos sexos";18768
2025;"42";"42-LA PAMPA";"12.55-59";"Mujeres";9607
2025;"42";"42-LA PAMPA";"12.55-59";"Varones";9161
2025;"42";"42-LA PAMPA";"13.60-64";"Ambos sexos";17496
2025;"42";"42-LA PAMPA";"13.60-64";"Mujeres";8975
2025;"42";"42-LA PAMPA";"13.60-64";"Varones";8521
2025;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Ambos sexos";51620
2025;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Mujeres";28802
2025;"42";"42-LA PAMPA";"14.De 65 anios y mas";"Varones";22818
2025;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Ambos sexos";372838
2025;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Mujeres";188042
2025;"42";"42-LA PAMPA";"15.TODAS LAS EDADES";"Varones";184796
2025;"42";"42-LA PAMPA";"2.5-9";"Ambos sexos";27449
2025;"42";"42-LA PAMPA";"2.5-9";"Mujeres";13314
2025;"42";"42-LA PAMPA";"2.5-9";"Varones";14135
2025;"42";"42-LA PAMPA";"3.10-14";"Ambos sexos";27724
2025;"42";"42-LA PAMPA";"3.10-14";"Mujeres";13438
2025;"42";"42-LA PAMPA";"3.10-14";"Varones";14286
2025;"42";"42-LA PAMPA";"4.15-19";"Ambos sexos";26922
2025;"42";"42-LA PAMPA";"4.15-19";"Mujeres";13085
2025;"42";"42-LA PAMPA";"4.15-19";"Varones";13837
2025;"42";"42-LA PAMPA";"5.20-24";"Ambos sexos";26235
2025;"42";"42-LA PAMPA";"5.20-24";"Mujeres";12882
2025;"42";"42-LA PAMPA";"5.20-24";"Varones";13353
2025;"42";"42-LA PAMPA";"6.25-29";"Ambos sexos";26636
2025;"42";"42-LA PAMPA";"6.25-29";"Mujeres";13040
2025;"42";"42-LA PAMPA";"6.25-29";"Varones";13596
2025;"42";"42-LA PAMPA";"7.30-34";"Ambos sexos";27451
2025;"42";"42-LA PAMPA";"7.30-34";"Mujeres";13624
2025;"42";"42-LA PAMPA";"7.30-34";"Varones";13827
2025;"42";"42-LA PAMPA";"8.35-39";"Ambos sexos";25490
2025;"42";"42-LA PAMPA";"8.35-39";"Mujeres";12781
2025;"42";"42-LA PAMPA";"8.35-39";"Varones";12709
2025;"42";"42-LA PAMPA";"9.40-44";"Ambos sexos";24683
2025;"42";"42-LA PAMPA";"9.40-44";"Mujeres";12462
2025;"42";"42-LA PAMPA";"9.40-44";"Varones";12221
2025;"46";"46-LA RIOJA";"1.0-4";"Ambos sexos";33354
2025;"46";"46-LA RIOJA";"1.0-4";"Mujeres";16175
2025;"46";"46-LA RIOJA";"1.0-4";"Varones";17179
2025;"46";"46-LA RIOJA";"10.45-49";"Ambos sexos";27073
2025;"46";"46-LA RIOJA";"10.45-49";"Mujeres";13680
2025;"46";"46-LA RIOJA";"10.45-49";"Varones";13393
2025;"46";"46-LA RIOJA";"11.50-54";"Ambos sexos";22133
2025;"46";"46-LA RIOJA";"11.50-54";"Mujeres";11238
2025;"46";"46-LA RIOJA";"11.50-54";"Varones";10895
2025;"46";"46-LA RIOJA";"12.55-59";"Ambos sexos";18330
2025;"46";"46-LA RIOJA";"12.55-59";"Mujeres";9324
2025;"46";"46-LA RIOJA";"12.55-59";"Varones";9006
2025;"46";"46-LA RIOJA";"13.60-64";"Ambos sexos";16514
2025;"46";"46-LA RIOJA";"13.60-64";"Mujeres";8477
2025;"46";"46-LA RIOJA";"13.60-64";"Varones";8037
2025;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Ambos sexos";42569
2025;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Mujeres";23573
2025;"46";"46-LA RIOJA";"14.De 65 anios y mas";"Varones";18996
2025;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Ambos sexos";418645
2025;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Mujeres";210271
2025;"46";"46-LA RIOJA";"15.TODAS LAS EDADES";"Varones";208374
2025;"46";"46-LA RIOJA";"2.5-9";"Ambos sexos";32963
2025;"46";"46-LA RIOJA";"2.5-9";"Mujeres";15996
2025;"46";"46-LA RIOJA";"2.5-9";"Varones";16967
2025;"46";"46-LA RIOJA";"3.10-14";"Ambos sexos";31553
2025;"46";"46-LA RIOJA";"3.10-14";"Mujeres";15372
2025;"46";"46-LA RIOJA";"3.10-14";"Varones";16181
2025;"46";"46-LA RIOJA";"4.15-19";"Ambos sexos";30948
2025;"46";"46-LA RIOJA";"4.15-19";"Mujeres";15023
2025;"46";"46-LA RIOJA";"4.15-19";"Varones";15925
